Location,Tournament,Date,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,B365W,B365L
London,Wimbledon,28/06/06,Pavel A.,Granollers M.,79,218,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.36,3.0
London,Wimbledon,28/06/06,Grosjean S.,Simon G.,26,46,6.0,4.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,1.16,4.5
London,Wimbledon,28/06/06,Garcia-Lopez G.,Minar I.,91,109,7.0,6.0,4.0,6.0,7.0,6.0,6.0,2.0,,,3.0,1.0,1.9,1.8
London,Wimbledon,28/06/06,Roddick A.,Tipsarevic J.,5,101,6.0,7.0,6.0,4.0,7.0,6.0,6.0,2.0,,,3.0,1.0,1.06,8.0
London,Wimbledon,28/06/06,Hewitt L.,Volandri F.,9,56,6.0,1.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,1.01,15.0
London,Wimbledon,28/06/06,Lee H.T.,Saretta F.,102,112,7.0,6.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,1.28,3.5
London,Wimbledon,28/06/06,Nalbandian D.,Clement A.,3,57,6.0,4.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,1.08,7.0
London,Wimbledon,28/06/06,Stepanek R.,Malisse X.,13,43,6.0,3.0,6.0,7.0,7.0,5.0,6.0,1.0,,,3.0,1.0,1.72,2.0
London,Wimbledon,28/06/06,Ferrero J.C.,Karanusic R.,28,163,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,1.3,3.39
London,Wimbledon,28/06/06,Ancic M.,Sanguinetti D.,10,69,6.0,4.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,1.06,8.0
London,Wimbledon,28/06/06,Blake J.,Wang Y.T.,7,99,6.0,4.0,6.0,2.0,4.0,6.0,6.0,2.0,,,3.0,1.0,1.1,6.5
London,Wimbledon,28/06/06,Mahut N.,Vliegen K.,77,34,6.0,4.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,2.5,1.5
London,Wimbledon,28/06/06,Wawrinka S.,Calleri A.,67,58,7.0,6.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,1.83,1.83
London,Wimbledon,28/06/06,Haas T.,Bloomfield R.,24,259,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,1.06,8.0
London,Wimbledon,28/06/06,Youzhny M.,Kunitsyn I.,41,105,6.0,3.0,6.0,1.0,3.0,0.0,,,,,2.0,0.0,1.36,3.0
London,Wimbledon,28/06/06,Mirnyi M.,Philippoussis M.,53,210,7.0,6.0,6.0,4.0,6.0,7.0,6.0,3.0,,,3.0,1.0,1.72,2.0
London,Wimbledon,28/06/06,Verdasco F.,Becker B.,30,161,6.0,4.0,6.0,7.0,4.0,6.0,6.0,3.0,9.0,7.0,3.0,2.0,1.28,3.5
London,Wimbledon,28/06/06,Federer R.,Henman T.,1,64,6.0,4.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,1.03,11.0
London,Wimbledon,29/06/06,Kohlschreiber P.,Falla A.,88,127,6.0,4.0,6.0,4.0,3.0,6.0,7.0,6.0,,,3.0,1.0,1.36,3.0
London,Wimbledon,29/06/06,Nieminen J.,Lee M.,18,252,6.0,4.0,6.0,0.0,6.0,3.0,,,,,3.0,0.0,1.12,5.5
London,Wimbledon,29/06/06,Nadal R.,Kendrick R.,2,237,6.0,7.0,3.0,6.0,7.0,6.0,7.0,5.0,6.0,4.0,3.0,2.0,1.04,10.0
London,Wimbledon,29/06/06,Agassi A.,Seppi A.,20,68,6.0,4.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,1.44,2.62
London,Wimbledon,29/06/06,Bracciali D.,Galvani S.,54,141,6.0,3.0,6.0,7.0,6.0,3.0,6.0,4.0,,,3.0,1.0,1.22,4.0
London,Wimbledon,29/06/06,Labadze I.,Gaudio G.,166,12,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,3.39,1.28
London,Wimbledon,29/06/06,Bjorkman J.,Dlouhy L.,59,84,6.0,3.0,6.0,4.0,4.0,6.0,1.0,6.0,6.0,4.0,3.0,2.0,1.3,3.39
London,Wimbledon,29/06/06,Berdych T.,Santoro F.,14,45,6.0,4.0,6.0,7.0,2.0,6.0,7.0,6.0,6.0,4.0,3.0,2.0,1.28,3.5
London,Wimbledon,29/06/06,Djokovic N.,Robredo T.,39,8,7.0,6.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,1.72,2.0
London,Wimbledon,29/06/06,Fish M.,van Gemerden M.,86,106,6.0,2.0,6.0,0.0,6.0,1.0,,,,,3.0,0.0,1.06,8.0
London,Wimbledon,29/06/06,Baghdatis M.,Pavel A.,16,79,3.0,0.0,,,,,,,,,0.0,0.0,2.2,1.61
London,Wimbledon,29/06/06,Grosjean S.,Delgado J.,26,447,6.0,3.0,3.0,6.0,6.0,2.0,6.0,3.0,,,3.0,1.0,1.05,9.0
London,Wimbledon,29/06/06,Gonzalez F.,Safin M.,11,87,4.0,6.0,6.0,7.0,6.0,4.0,6.0,4.0,6.0,4.0,3.0,2.0,2.25,1.57
London,Wimbledon,29/06/06,Ljubicic I.,Gimelstob J.,4,95,6.0,3.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,1.19,4.33
London,Wimbledon,29/06/06,Tursunov D.,Martin A.,31,51,6.0,1.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,1.1,6.5
London,Wimbledon,29/06/06,Rochus O.,Zib T.,29,126,6.0,1.0,6.0,1.0,6.0,0.0,,,,,3.0,0.0,1.12,5.5
London,Wimbledon,29/06/06,Ferrer D.,Garcia-Lopez G.,19,91,7.0,6.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,1.9,1.8
London,Wimbledon,29/06/06,Roddick A.,Mayer F.,5,63,6.0,4.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,1.1,6.5
London,Wimbledon,30/06/06,Hewitt L.,Lee H.T.,9,102,6.0,7.0,6.0,2.0,7.0,6.0,6.0,7.0,6.0,4.0,3.0,2.0,1.03,11.0
London,Wimbledon,30/06/06,Murray A.,Benneteau J.,44,55,7.0,6.0,6.0,4.0,4.0,6.0,6.0,1.0,,,3.0,1.0,1.22,4.0
London,Wimbledon,30/06/06,Verdasco F.,Nalbandian D.,30,3,7.0,6.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,7.0,1.08
London,Wimbledon,30/06/06,Bjorkman J.,Bracciali D.,59,54,7.0,5.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,2.2,1.61
London,Wimbledon,30/06/06,Djokovic N.,Youzhny M.,39,41,4.0,6.0,6.0,2.0,6.0,3.0,6.0,3.0,,,3.0,1.0,1.44,2.62
London,Wimbledon,30/06/06,Mirnyi M.,Blake J.,53,7,6.0,4.0,3.0,6.0,4.0,6.0,6.0,1.0,6.0,0.0,3.0,2.0,3.25,1.33
London,Wimbledon,30/06/06,Federer R.,Mahut N.,1,77,6.0,3.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,1.0,15.0
London,Wimbledon,30/06/06,Stepanek R.,Ferrero J.C.,13,28,5.0,7.0,6.0,7.0,6.0,4.0,6.0,2.0,11.0,9.0,3.0,2.0,1.5,2.5
London,Wimbledon,30/06/06,Berdych T.,Haas T.,14,24,2.0,6.0,7.0,5.0,7.0,6.0,4.0,6.0,8.0,6.0,3.0,2.0,2.0,1.72
London,Wimbledon,01/07/06,Nadal R.,Agassi A.,2,20,7.0,6.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,1.39,2.75
London,Wimbledon,01/07/06,Tursunov D.,Ljubicic I.,31,4,5.0,7.0,4.0,6.0,6.0,1.0,7.0,6.0,6.0,2.0,3.0,2.0,2.2,1.61
London,Wimbledon,01/07/06,Ferrer D.,Gonzalez F.,19,11,4.0,6.0,2.0,6.0,6.0,2.0,6.0,3.0,6.0,4.0,3.0,2.0,4.0,1.22
London,Wimbledon,01/07/06,Hewitt L.,Rochus O.,9,29,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.33,3.25
London,Wimbledon,01/07/06,Labadze I.,Fish M.,166,86,6.0,2.0,,0.0,,,,,,,1.0,0.0,4.5,1.16
London,Wimbledon,01/07/06,Nieminen J.,Kohlschreiber P.,18,88,1.0,6.0,6.0,2.0,6.0,3.0,7.0,6.0,,,3.0,1.0,1.36,3.0
London,Wimbledon,01/07/06,Ancic M.,Wawrinka S.,10,67,7.0,6.0,6.0,7.0,6.0,1.0,6.0,3.0,,,3.0,1.0,1.07,7.5
London,Wimbledon,01/07/06,Baghdatis M.,Grosjean S.,16,26,4.0,6.0,6.0,4.0,6.0,4.0,6.0,1.0,,,3.0,1.0,3.0,1.36
London,Wimbledon,01/07/06,Murray A.,Roddick A.,44,5,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,3.5,1.28
London,Wimbledon,03/07/06,Stepanek R.,Verdasco F.,13,30,6.0,7.0,6.0,3.0,4.0,6.0,6.0,4.0,6.0,2.0,3.0,2.0,1.66,2.1
London,Wimbledon,03/07/06,Bjorkman J.,Mirnyi M.,59,53,6.0,3.0,7.0,6.0,4.0,6.0,2.0,6.0,6.0,3.0,3.0,2.0,2.1,1.66
London,Wimbledon,03/07/06,Hewitt L.,Ferrer D.,9,19,6.0,4.0,6.0,4.0,4.0,6.0,7.0,5.0,,,3.0,1.0,1.11,6.0
London,Wimbledon,03/07/06,Baghdatis M.,Murray A.,16,44,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,2.37,1.53
London,Wimbledon,03/07/06,Ancic M.,Djokovic N.,10,39,6.0,4.0,4.0,6.0,4.0,6.0,7.0,5.0,6.0,3.0,3.0,2.0,1.36,3.0
London,Wimbledon,03/07/06,Nieminen J.,Tursunov D.,18,31,7.0,5.0,6.0,4.0,6.0,7.0,6.0,7.0,9.0,7.0,3.0,2.0,2.62,1.44
London,Wimbledon,03/07/06,Federer R.,Berdych T.,1,14,6.0,3.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,1.01,13.0
London,Wimbledon,03/07/06,Nadal R.,Labadze I.,2,166,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,1.05,9.0
London,Wimbledon,05/07/06,Federer R.,Ancic M.,1,10,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.05,9.0
London,Wimbledon,05/07/06,Bjorkman J.,Stepanek R.,59,13,7.0,6.0,4.0,6.0,6.0,7.0,7.0,6.0,6.0,4.0,3.0,2.0,2.62,1.5
London,Wimbledon,05/07/06,Baghdatis M.,Hewitt L.,16,9,6.0,1.0,5.0,7.0,7.0,6.0,6.0,2.0,,,3.0,1.0,3.0,1.38
London,Wimbledon,06/07/06,Nadal R.,Nieminen J.,2,18,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.25,4.0
London,Wimbledon,07/07/06,Federer R.,Bjorkman J.,1,59,6.0,2.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,1.0,26.0
London,Wimbledon,07/07/06,Nadal R.,Baghdatis M.,2,16,6.0,1.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,1.39,2.87
London,Wimbledon,09/07/06,Federer R.,Nadal R.,1,2,6.0,0.0,7.0,6.0,6.0,7.0,6.0,3.0,,,3.0,1.0,1.16,5.0
London,Wimbledon,22/06/09,Minar I.,Gonzalez M.,78,62,6.0,4.0,3.0,6.0,7.0,5.0,6.0,0.0,,,3.0,1.0,1.33,3.25
London,Wimbledon,22/06/09,Gicquel M.,Mannarino A.,59,128,6.0,2.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,1.4,2.75
London,Wimbledon,22/06/09,Kohlschreiber P.,Serra F.,32,54,7.0,6.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,1.16,4.5
London,Wimbledon,22/06/09,Seppi A.,Blake J.,50,17,7.0,5.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,5.5,1.12
London,Wimbledon,22/06/09,Almagro N.,Monaco J.,48,69,6.0,7.0,6.0,7.0,7.0,6.0,6.0,4.0,7.0,6.0,3.0,2.0,1.61,2.2
London,Wimbledon,22/06/09,Garcia-Lopez G.,Calleri A.,42,148,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,1.08,7.0
London,Wimbledon,22/06/09,Beck K.,Lopez F.,143,27,1.0,6.0,7.0,5.0,6.0,3.0,4.0,6.0,7.0,6.0,3.0,2.0,4.33,1.2
London,Wimbledon,22/06/09,Federer R.,Lu Y.H.,2,65,7.0,5.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,1.002,34.0
London,Wimbledon,22/06/09,Sela D.,Gonzalez S.,46,228,6.0,4.0,4.0,6.0,7.0,6.0,6.0,3.0,,,3.0,1.0,1.36,3.0
London,Wimbledon,22/06/09,Granollers M.,Beck A.,111,58,6.0,2.0,6.0,4.0,6.0,7.0,6.0,2.0,,,3.0,1.0,5.5,1.12
London,Wimbledon,22/06/09,Bolelli S.,Koellerer D.,63,91,6.0,7.0,2.0,6.0,7.0,5.0,6.0,4.0,6.0,4.0,3.0,2.0,1.1,6.5
London,Wimbledon,22/06/09,Tsonga J.W.,Golubev A.,9,73,6.0,3.0,5.0,7.0,7.0,6.0,7.0,6.0,,,3.0,1.0,1.03,11.0
London,Wimbledon,22/06/09,Fish M.,Roitman S.,25,124,6.0,3.0,6.0,2.0,4.0,1.0,,,,,2.0,0.0,1.01,13.0
London,Wimbledon,22/06/09,Tipsarevic J.,Hernych J.,51,67,6.0,4.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,1.2,4.33
London,Wimbledon,22/06/09,Soderling R.,Muller G.,12,89,6.0,7.0,7.0,5.0,6.0,1.0,6.0,2.0,,,3.0,1.0,1.11,6.0
London,Wimbledon,22/06/09,Vliegen K.,Mahut N.,82,146,6.0,3.0,7.0,6.0,5.0,7.0,5.0,7.0,6.0,4.0,3.0,2.0,3.5,1.28
London,Wimbledon,22/06/09,Robredo T.,Gregorc L.,15,195,7.0,6.0,6.0,4.0,5.0,7.0,7.0,6.0,,,3.0,1.0,1.11,6.0
London,Wimbledon,22/06/09,Koubek S.,Roger-Vasselin E.,189,172,7.0,5.0,6.0,3.0,4.0,6.0,3.0,6.0,6.0,3.0,3.0,2.0,3.25,1.33
London,Wimbledon,22/06/09,Schuettler R.,Malisse X.,29,170,6.0,7.0,6.0,4.0,7.0,6.0,6.0,1.0,,,3.0,1.0,1.72,2.0
London,Wimbledon,22/06/09,Andreev I.,Korolev E.,26,101,4.0,6.0,7.0,6.0,6.0,4.0,7.0,6.0,,,3.0,1.0,1.44,2.62
London,Wimbledon,22/06/09,Spadea V.,Capdeville P.,113,84,6.0,0.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,1.83,1.83
London,Wimbledon,22/06/09,Djokovic N.,Benneteau J.,4,81,6.0,7.0,7.0,6.0,6.0,2.0,6.0,4.0,,,3.0,1.0,1.04,10.0
London,Wimbledon,22/06/09,Greul S.,Yani M.,106,251,6.0,4.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,1.5,2.5
London,Wimbledon,22/06/09,Canas G.,Junqueira D.,140,85,6.0,1.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,1.28,3.5
London,Wimbledon,22/06/09,Verdasco F.,Ward J.,8,207,6.0,1.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,1.03,11.0
London,Wimbledon,22/06/09,Karlovic I.,Lacko L.,36,201,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,1.1,6.5
London,Wimbledon,22/06/09,Darcis S.,Dancevic F.,77,92,6.0,4.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,2.25,1.57
London,Wimbledon,22/06/09,Montanes A.,Zemlja G.,33,218,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,2.1,1.66
London,Wimbledon,22/06/09,Cilic M.,Martin A.,13,95,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.02,12.0
London,Wimbledon,22/06/09,Querrey S.,Udomchoke D.,47,120,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,,
London,Wimbledon,23/06/09,Davydenko N.,Evans D.,11,305,6.0,2.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,1.071,7.5
London,Wimbledon,23/06/09,Mayer L.,Hernandez O.,64,75,6.0,0.0,6.0,0.0,6.0,3.0,,,,,3.0,0.0,1.22,4.0
London,Wimbledon,23/06/09,Gonzalez F.,Gabashvili T.,10,88,7.0,5.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,1.05,9.0
London,Wimbledon,23/06/09,Hanescu V.,Navarro-Pastor I.,28,68,6.0,3.0,6.0,7.0,6.0,4.0,6.0,7.0,7.0,6.0,3.0,2.0,1.57,2.25
London,Wimbledon,23/06/09,Crivoi V.,Phau B.,87,79,4.0,6.0,6.0,1.0,7.0,6.0,2.0,6.0,6.0,3.0,3.0,2.0,3.25,1.33
London,Wimbledon,23/06/09,Devilder N.,Lapentti N.,96,121,3.0,6.0,6.0,4.0,6.0,3.0,4.0,6.0,7.0,5.0,3.0,2.0,2.5,1.5
London,Wimbledon,23/06/09,Del Potro J.M.,Clement A.,5,53,6.0,3.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,1.05,9.0
London,Wimbledon,23/06/09,Kunitsyn I.,Dimitrov G.,39,342,3.0,6.0,6.0,0.0,4.0,0.0,,,,,1.0,1.0,2.25,1.57
London,Wimbledon,23/06/09,Becker B.,Karanusic R.,49,110,6.0,4.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,1.22,4.0
London,Wimbledon,23/06/09,Mathieu P.H.,Gil F.,38,83,6.0,1.0,2.0,6.0,6.0,4.0,6.0,2.0,,,3.0,1.0,1.36,3.0
London,Wimbledon,23/06/09,Fognini F.,Istomin D.,66,71,1.0,6.0,6.0,7.0,6.0,4.0,3.0,1.0,,,1.0,2.0,3.75,1.25
London,Wimbledon,23/06/09,Haas T.,Peya A.,34,197,6.0,7.0,7.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,1.03,11.0
London,Wimbledon,23/06/09,Llodra M.,Goodall J.,137,188,4.0,6.0,7.0,6.0,6.0,4.0,3.0,6.0,6.0,4.0,3.0,2.0,1.11,6.0
London,Wimbledon,23/06/09,Hewitt L.,Ginepri R.,56,98,6.0,4.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,1.11,6.0
London,Wimbledon,23/06/09,Ferrer D.,Kim K.,21,86,7.0,5.0,6.0,3.0,4.0,6.0,6.0,2.0,,,3.0,1.0,1.1,6.5
London,Wimbledon,23/06/09,Roddick A.,Chardy J.,6,41,6.0,3.0,7.0,6.0,4.0,6.0,6.0,3.0,,,3.0,1.0,1.06,8.0
London,Wimbledon,23/06/09,Melzer J.,Odesnik W.,30,109,6.0,1.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,1.08,7.0
London,Wimbledon,23/06/09,Alves T.,Pavel A.,118,907,6.0,3.0,2.0,6.0,6.0,1.0,2.0,6.0,6.0,1.0,3.0,2.0,2.2,1.61
London,Wimbledon,23/06/09,Gulbis E.,Ghedin R.,74,268,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.12,5.5
London,Wimbledon,23/06/09,Troicki V.,Dabul B.,31,99,6.0,4.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,1.11,6.0
London,Wimbledon,23/06/09,Cuevas P.,Rochus C.,125,60,3.0,6.0,4.0,6.0,6.0,4.0,6.0,1.0,7.0,6.0,3.0,2.0,2.0,1.72
London,Wimbledon,23/06/09,Stepanek R.,Falla A.,23,178,6.0,4.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,1.33,3.25
London,Wimbledon,23/06/09,Santoro F.,Kiefer N.,37,35,6.0,4.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,2.62,1.44
London,Wimbledon,23/06/09,Berdych T.,Bogdanovic A.,20,191,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.12,5.5
London,Wimbledon,23/06/09,Starace P.,Acasuso J.,80,43,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,2.25,1.57
London,Wimbledon,23/06/09,Ferrero J.C.,Youzhny M.,70,44,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,2.2,1.61
London,Wimbledon,23/06/09,Murray A.,Kendrick R.,3,76,7.0,5.0,6.0,7.0,6.0,3.0,6.0,4.0,,,3.0,1.0,1.01,15.0
London,Wimbledon,23/06/09,Wawrinka S.,Schwank E.,18,108,7.0,5.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,1.03,11.0
London,Wimbledon,23/06/09,Petzschner P.,Ram R.,55,160,2.0,6.0,6.0,1.0,7.0,6.0,6.0,1.0,,,3.0,1.0,1.66,2.1
London,Wimbledon,23/06/09,Zverev M.,Tursunov D.,45,22,6.0,4.0,6.0,2.0,3.0,0.0,,,,,2.0,0.0,3.25,1.33
London,Wimbledon,23/06/09,Vassallo-Arguello M.,Andujar P.,57,123,4.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,,,3.0,1.0,1.53,2.37
London,Wimbledon,23/06/09,Levine J.,Safin M.,133,24,6.0,2.0,3.0,6.0,7.0,6.0,6.0,4.0,,,3.0,1.0,3.5,1.28
London,Wimbledon,23/06/09,Simon G.,Reynolds B.,7,94,6.0,4.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,1.14,5.0
London,Wimbledon,24/06/09,Gimeno-Traver D.,Dent T.,98,266,7.0,5.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,4.0,3.0,2.0,7.0,1.08
London,Wimbledon,24/06/09,Fish M.,Tipsarevic J.,25,51,6.0,4.0,3.0,6.0,6.0,1.0,6.0,4.0,,,3.0,1.0,1.61,2.2
London,Wimbledon,24/06/09,Robredo T.,Koubek S.,15,189,3.0,6.0,4.0,6.0,6.0,4.0,7.0,6.0,6.0,1.0,3.0,2.0,1.14,5.0
London,Wimbledon,24/06/09,Sela D.,Schuettler R.,46,29,7.0,6.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,2.75,1.4
London,Wimbledon,24/06/09,Djokovic N.,Greul S.,4,106,7.0,5.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,1.01,15.0
London,Wimbledon,24/06/09,Montanes A.,Canas G.,33,140,6.0,4.0,6.0,3.0,4.0,6.0,6.0,3.0,,,3.0,1.0,2.37,1.53
London,Wimbledon,24/06/09,Verdasco F.,Vliegen K.,8,82,7.0,6.0,6.0,7.0,7.0,6.0,6.0,4.0,,,3.0,1.0,1.1,6.5
London,Wimbledon,24/06/09,Kohlschreiber P.,Minar I.,32,78,6.0,4.0,3.0,6.0,4.0,6.0,6.0,2.0,7.0,6.0,3.0,2.0,1.1,6.5
London,Wimbledon,24/06/09,Federer R.,Garcia-Lopez G.,2,42,6.0,2.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,1.005,21.0
London,Wimbledon,24/06/09,Tsonga J.W.,Bolelli S.,9,63,,,,,,,,,,,,,1.08,7.0
London,Wimbledon,24/06/09,Almagro N.,Beck K.,48,143,6.0,4.0,7.0,6.0,3.0,6.0,3.0,6.0,7.0,5.0,3.0,2.0,1.9,1.8
London,Wimbledon,24/06/09,Soderling R.,Granollers M.,12,111,4.0,6.0,7.0,6.0,6.0,4.0,7.0,5.0,,,3.0,1.0,1.05,9.0
London,Wimbledon,24/06/09,Haas T.,Llodra M.,34,137,4.0,3.0,,,,,,,,,0.0,0.0,1.22,4.0
London,Wimbledon,24/06/09,Cilic M.,Querrey S.,13,47,4.0,6.0,7.0,6.0,6.0,3.0,6.0,7.0,6.0,4.0,3.0,2.0,1.33,3.25
London,Wimbledon,24/06/09,Karlovic I.,Darcis S.,36,77,7.0,5.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,1.22,4.0
London,Wimbledon,24/06/09,Andreev I.,Spadea V.,26,113,6.0,3.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,1.28,3.5
London,Wimbledon,25/06/09,Hanescu V.,Devilder N.,28,96,6.0,2.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,1.25,3.75
London,Wimbledon,25/06/09,Melzer J.,Becker B.,30,49,7.0,6.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,2.1,1.66
London,Wimbledon,25/06/09,Berdych T.,Mathieu P.H.,20,38,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.36,3.0
London,Wimbledon,25/06/09,Hewitt L.,Del Potro J.M.,56,5,6.0,3.0,7.0,5.0,7.0,5.0,,,,,3.0,0.0,3.5,1.28
London,Wimbledon,25/06/09,Simon G.,Alves T.,7,118,5.0,7.0,6.0,3.0,6.0,4.0,6.0,4.0,,,3.0,1.0,1.08,7.0
London,Wimbledon,25/06/09,Petzschner P.,Zverev M.,55,45,4.0,6.0,7.0,6.0,3.0,6.0,7.0,6.0,6.0,0.0,3.0,2.0,2.5,1.5
London,Wimbledon,25/06/09,Roddick A.,Kunitsyn I.,6,39,6.0,4.0,6.0,2.0,3.0,6.0,6.0,2.0,,,3.0,1.0,1.01,15.0
London,Wimbledon,25/06/09,Seppi A.,Gicquel M.,50,59,7.0,5.0,6.0,4.0,6.0,7.0,5.0,7.0,6.0,4.0,3.0,2.0,1.53,2.37
London,Wimbledon,25/06/09,Ferrero J.C.,Santoro F.,70,37,6.0,7.0,6.0,3.0,6.0,4.0,6.0,3.0,,,3.0,1.0,1.36,3.0
London,Wimbledon,25/06/09,Ferrer D.,Fognini F.,21,66,6.0,2.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,1.08,7.0
London,Wimbledon,25/06/09,Davydenko N.,Crivoi V.,11,87,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,1.04,10.0
London,Wimbledon,25/06/09,Gonzalez F.,Mayer L.,10,64,6.0,7.0,6.0,4.0,6.0,4.0,6.0,4.0,,,3.0,1.0,1.16,4.5
London,Wimbledon,25/06/09,Murray A.,Gulbis E.,3,74,6.0,2.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,1.04,10.0
London,Wimbledon,25/06/09,Levine J.,Cuevas P.,133,125,6.0,2.0,6.0,1.0,4.0,6.0,4.0,6.0,6.0,3.0,3.0,2.0,1.38,2.87
London,Wimbledon,25/06/09,Wawrinka S.,Vassallo-Arguello M.,18,57,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,1.06,8.0
London,Wimbledon,25/06/09,Stepanek R.,Starace P.,23,80,6.0,4.0,4.0,6.0,6.0,2.0,4.0,6.0,6.0,3.0,3.0,2.0,1.1,6.5
London,Wimbledon,25/06/09,Troicki V.,Gimeno-Traver D.,31,98,6.0,7.0,6.0,0.0,1.0,6.0,6.0,3.0,7.0,5.0,3.0,2.0,1.12,5.5
London,Wimbledon,26/06/09,Soderling R.,Almagro N.,12,48,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.16,4.5
London,Wimbledon,26/06/09,Federer R.,Kohlschreiber P.,2,32,6.0,3.0,6.0,2.0,6.0,7.0,6.0,1.0,,,3.0,1.0,1.01,15.0
London,Wimbledon,26/06/09,Karlovic I.,Tsonga J.W.,36,9,7.0,6.0,6.0,7.0,7.0,5.0,7.0,6.0,,,3.0,1.0,2.5,1.5
London,Wimbledon,26/06/09,Verdasco F.,Montanes A.,8,33,4.0,6.0,6.0,1.0,6.0,4.0,7.0,6.0,,,3.0,1.0,1.06,8.0
